,Source_Port,Destination_Port,NAT_Source_Port,NAT_Destination_Port,Action,Bytes,Bytes_Sent,Bytes_Received,Packets,Elapsed_Time_(sec),pkts_sent,pkts_received
46598,49157,53,58041,53,allow,184,94,90,2,31,1,1
46599,33949,80,17456,80,allow,1360,540,820,20,191,10,10
46600,56511,53,19992,53,allow,200,102,98,2,31,1,1
46601,41284,443,45151,443,allow,7252,2147,5105,18,136,8,10
46602,57256,53,42871,53,allow,771,101,670,2,31,1,1
46603,57470,59216,60669,59216,allow,594,594,0,10,1200,10,0
46604,55994,53,19158,53,allow,182,93,89,2,31,1,1
46605,41694,443,48276,443,allow,16107,3200,12907,35,362,17,18
46606,64983,53,38581,53,allow,777,87,690,2,31,1,1
46607,55179,53,42268,53,allow,172,88,84,2,31,1,1
46608,55902,53,9062,53,allow,178,91,87,2,31,1,1
46609,49936,53,59450,53,allow,216,110,106,2,31,1,1
46610,57106,53,8204,53,allow,760,97,663,2,31,1,1
46611,64825,53,5593,53,allow,728,96,632,2,31,1,1
46612,55031,443,25745,443,allow,3625,1378,2247,14,135,7,7
46613,52170,443,36243,443,allow,7228,1589,5639,22,362,11,11
46614,6881,6881,43192,6881,allow,150,150,0,1,1200,1,0
46617,52323,44847,0,0,deny,146,146,0,1,0,1,0
46618,1081,59353,0,0,deny,146,146,0,1,0,1,0
46620,60138,445,0,0,deny,70,70,0,1,0,1,0
46621,60135,445,0,0,deny,70,70,0,1,0,1,0
46623,29263,50939,0,0,deny,148,148,0,1,0,1,0
46624,51446,57587,0,0,deny,100,100,0,1,0,1,0
46625,1081,21162,0,0,deny,146,146,0,1,0,1,0
46627,53652,1900,0,0,deny,139,139,0,1,0,1,0
46629,7109,64147,0,0,deny,66,66,0,1,0,1,0
46631,1081,43109,0,0,deny,146,146,0,1,0,1,0
46632,1081,14984,0,0,deny,146,146,0,1,0,1,0
46633,56550,53,61639,53,allow,183,94,89,2,30,1,1
46634,44246,80,45320,80,allow,5584,2543,3041,20,27,11,9
46636,13795,2323,0,0,deny,60,60,0,1,0,1,0
46638,51197,57470,0,0,deny,62,62,0,1,0,1,0
46642,60126,445,0,0,deny,70,70,0,1,0,1,0
46643,60123,445,0,0,deny,70,70,0,1,0,1,0
46644,60119,445,0,0,deny,70,70,0,1,0,1,0
46646,51446,3033,0,0,deny,100,100,0,1,0,1,0
46647,31035,23,0,0,deny,60,60,0,1,0,1,0
46648,51446,3855,0,0,deny,100,100,0,1,0,1,0
46649,51446,17500,0,0,deny,100,100,0,1,0,1,0
46651,51742,30317,0,0,deny,66,66,0,1,0,1,0
46652,39920,22114,0,0,deny,146,146,0,1,0,1,0
46653,27005,27018,61508,27018,allow,252,252,0,3,2,3,0
46655,62888,23,0,0,deny,60,60,0,1,0,1,0
46656,39548,8696,0,0,deny,60,60,0,1,0,1,0
46657,55176,445,0,0,deny,70,70,0,1,0,1,0
46659,55504,445,0,0,deny,66,66,0,1,0,1,0
46660,55992,53,33542,53,allow,194,94,100,2,30,1,1
46661,50091,53,37575,53,allow,183,94,89,2,30,1,1
46662,56000,53,49191,53,allow,177,94,83,2,30,1,1
46663,38111,443,61640,443,allow,566856,28278,538578,737,37,351,386
46664,39416,443,22181,443,allow,621104,12188,608916,575,78,149,426
46665,50076,443,58457,443,allow,9920,5013,4907,41,15,25,16
46666,56353,53,32385,53,allow,216,102,114,2,29,1,1
46667,65439,53,5065,53,allow,198,94,104,2,30,1,1
46668,65414,53,56360,53,allow,216,102,114,2,30,1,1
46669,64541,53,6698,53,allow,363,94,269,2,30,1,1
46670,56380,53,5120,53,allow,177,94,83,2,30,1,1
46671,39422,443,26393,443,allow,557795,16003,541792,528,76,139,389
46672,57429,80,55023,80,allow,1056,682,374,10,15,6,4
46673,51765,80,50481,80,allow,5569,3270,2299,21,74,13,8
46674,51691,80,8687,80,allow,19384,2720,16664,36,174,18,18
46675,51763,80,41535,80,allow,3830,2255,1575,16,74,10,6
46676,51764,80,40729,80,allow,5605,3306,2299,21,74,13,8
46677,55627,26192,18323,26192,allow,70,70,0,1,5,1,0
46678,50929,443,35060,443,allow,9571,2966,6605,52,35,29,23
46679,57422,80,40149,80,allow,10454,4931,5523,21,30,10,11
46680,57117,53,45575,53,allow,366,102,264,4,46,2,2
46681,55837,443,59967,443,allow,39628,2279,37349,63,255,23,40
46682,55475,53,28600,53,allow,757,102,655,2,29,1,1
46683,59368,53,55998,53,allow,241,118,123,2,29,1,1
46684,56550,53,48765,53,allow,183,94,89,2,29,1,1
46685,64658,53,60447,53,allow,195,102,93,2,29,1,1
46686,56369,53,50667,53,allow,168,86,82,2,29,1,1
46687,65439,53,2036,53,allow,168,86,82,2,29,1,1
46688,56667,53,55956,53,allow,199,102,97,2,29,1,1
46689,55235,53,18331,53,allow,178,94,84,2,29,1,1
46690,64332,53,12232,53,allow,195,102,93,2,30,1,1
46691,49646,53,5301,53,allow,199,102,97,2,30,1,1
46692,49687,53,16473,53,allow,197,102,95,2,29,1,1
46693,57258,53,4190,53,allow,177,94,83,2,29,1,1
46694,55027,53,13864,53,allow,168,86,82,2,30,1,1
46695,55933,53,32005,53,allow,177,94,83,2,30,1,1
46696,56612,53,46131,53,allow,184,94,90,2,29,1,1
46697,50289,53,8502,53,allow,189,102,87,2,30,1,1
46698,57258,53,16585,53,allow,177,94,83,2,30,1,1
46699,60638,53,31002,53,allow,337,86,251,2,29,1,1
46700,22013,53,22013,53,allow,198,90,108,2,30,1,1
46701,64792,53,34890,53,allow,338,110,228,2,30,1,1
46702,56626,443,50553,443,allow,8240,3521,4719,25,18,15,10
46703,49211,80,44277,80,allow,8971,1094,7877,17,15,7,10
46704,36172,443,19620,443,allow,6295,1324,4971,22,983,10,12
46705,54348,443,26587,443,allow,12594,5098,7496,32,35,17,15
46706,40273,53,38821,53,allow,164,78,86,2,30,1,1
46707,49837,53,42825,53,allow,214,110,104,2,30,1,1
46708,56242,53,30808,53,allow,231,86,145,2,30,1,1
46709,64882,53,8935,53,allow,246,94,152,2,30,1,1
46710,57135,53,40947,53,allow,443,182,261,6,30,3,3
46711,50819,443,23164,443,allow,1663508,63528,1599980,1853,251,692,1161
46712,60420,2924,28301,2924,allow,320,140,180,6,7,3,3
46713,53633,443,6086,443,allow,8473,1099,7374,20,18,9,11
46714,50200,53,14002,53,allow,758,102,656,2,30,1,1
46715,55295,53,52273,53,allow,779,86,693,2,30,1,1
46716,10001,443,23014,443,allow,8370,2798,5572,31,315,15,16
46717,55439,53,44673,53,allow,177,94,83,2,30,1,1
46718,56825,16648,32548,16648,allow,164,70,94,2,7,1,1
46719,64620,53,50964,53,allow,166,86,80,2,30,1,1
46720,45157,7,33504,7,allow,138,78,60,2,5,1,1
46721,56628,443,13354,443,allow,8240,3521,4719,25,18,15,10
46722,56000,53,42944,53,allow,177,94,83,2,30,1,1
46723,54989,80,38298,80,allow,8159037,271621,7887416,9644,214,4424,5220
46724,56553,53,56242,53,allow,199,102,97,2,30,1,1
46725,46872,80,56165,80,allow,29218,27458,1760,36,22,24,12
46726,51510,7000,51510,7000,allow,3490,1923,1567,14,16,7,7
46727,55675,53,10351,53,allow,195,102,93,2,30,1,1
46728,49329,53,8761,53,allow,258,102,156,2,30,1,1
46729,49646,53,18495,53,allow,199,102,97,2,30,1,1
46730,49837,53,47456,53,allow,214,110,104,2,30,1,1
46731,64591,53,55985,53,allow,179,86,93,2,30,1,1
46732,53868,53,38630,53,allow,164,78,86,2,30,1,1
46733,44409,53,42084,53,allow,199,94,105,2,30,1,1
46734,43770,53,60550,53,allow,199,94,105,2,30,1,1
46735,49889,53,4477,53,allow,338,110,228,2,30,1,1
46736,47483,53,19312,53,allow,164,78,86,2,30,1,1
46737,38732,443,56897,443,allow,9217,1548,7669,25,50,13,12
46738,33846,443,41735,443,allow,7760,2646,5114,24,16,13,11
46739,61455,443,28409,443,allow,8947,1130,7817,28,124,13,15
46740,60432,80,60432,80,allow,19915,764,19151,23,16,7,16
46741,10090,443,45576,443,allow,20612,7872,12740,57,643,21,36
46742,55933,53,58575,53,allow,177,94,83,2,30,1,1
46743,50456,53,42563,53,allow,754,94,660,2,30,1,1
46744,64332,53,56016,53,allow,195,102,93,2,30,1,1
46745,56928,53,57142,53,allow,178,94,84,2,30,1,1
46746,56421,53,5669,53,allow,350,94,256,2,30,1,1
46747,49708,53,14475,53,allow,185,102,83,2,30,1,1
46748,56668,53,12015,53,allow,199,94,105,2,30,1,1
46749,56989,53,25786,53,allow,168,94,74,2,30,1,1
46750,51806,443,51806,443,allow,1466,856,610,13,27,6,7
46751,38733,443,28389,443,allow,9058,1542,7516,25,50,13,12
46752,63964,53,22176,53,allow,323,85,238,4,34,2,2
46753,55237,53,6417,53,allow,259,87,172,4,56,2,2
46754,56553,53,8293,53,allow,199,102,97,2,30,1,1
46755,49936,53,17708,53,allow,168,94,74,2,30,1,1
46756,57288,53,1558,53,allow,354,94,260,2,30,1,1
46757,56950,53,2496,53,allow,183,94,89,2,30,1,1
46758,50236,443,16316,443,allow,4954,1768,3186,18,143,9,9
46759,55237,53,24870,53,allow,259,87,172,4,56,2,2
46760,63832,6969,23907,6969,allow,66,66,0,2,8,2,0
46761,37991,49152,57920,49152,allow,156,156,0,3,7,3,0
46762,51762,80,41389,80,allow,3945,2315,1630,18,74,11,7
46763,56826,31310,8679,31310,allow,70,70,0,1,5,1,0
46764,44545,443,4712,443,allow,546,280,266,9,26,5,4
46765,51809,443,51809,443,allow,1466,856,610,13,27,6,7
46766,57368,443,57368,443,allow,4401,1494,2907,19,28,11,8
46767,51844,12471,17127,12471,allow,70,70,0,2,8,2,0
46768,50331,80,36568,80,allow,1677,862,815,10,15,5,5
46769,37992,49152,18454,49152,allow,156,156,0,3,7,3,0
46770,51766,80,8995,80,allow,2190,1284,906,13,74,8,5
46771,55626,63805,23725,63805,allow,70,70,0,1,5,1,0
46772,51826,58925,47237,58925,allow,70,70,0,1,4,1,0
46773,49891,80,30734,80,allow,1694,666,1028,10,75,6,4
46774,56602,53,56281,53,allow,423,102,321,4,38,2,2
46775,63822,14382,38807,14382,allow,70,70,0,1,4,1,0
46776,53284,80,44514,80,allow,6995,783,6212,14,317,7,7
46777,49212,80,10274,80,allow,912,410,502,10,15,5,5
46778,50330,80,61342,80,allow,736,670,66,6,15,5,1
46779,64791,53,16107,53,allow,184,94,90,2,29,1,1
46780,27450,443,32260,443,allow,10099,1635,8464,31,83,14,17
46781,61453,443,29702,443,allow,8052,1307,6745,27,125,16,11
46782,65251,53,12989,53,allow,199,102,97,2,29,1,1
46783,56986,53,31308,53,allow,177,94,83,2,29,1,1
46784,49269,53,5251,53,allow,198,110,88,2,29,1,1
46785,55620,53,11702,53,allow,177,94,83,2,29,1,1
46786,57089,53,22992,53,allow,239,94,145,2,29,1,1
46787,56633,53,19316,53,allow,197,102,95,2,30,1,1
46788,56667,53,35653,53,allow,199,102,97,2,29,1,1
46789,56996,53,30047,53,allow,177,94,83,2,29,1,1
46790,57283,53,20762,53,allow,185,102,83,2,29,1,1
46791,55482,53,39470,53,allow,199,102,97,2,30,1,1
46792,56996,53,54322,53,allow,177,94,83,2,30,1,1
46793,56574,53,4025,53,allow,198,94,104,2,30,1,1
46794,57067,53,26997,53,allow,178,94,84,2,30,1,1
46795,49845,53,33096,53,allow,194,102,92,2,30,1,1
46796,64168,53,53054,53,allow,306,94,212,2,30,1,1
46797,65359,53,4725,53,allow,443,182,261,6,30,3,3
46798,56369,53,3400,53,allow,168,86,82,2,30,1,1
46799,65067,53,58003,53,allow,214,110,104,2,30,1,1
46800,16403,16385,35308,16385,allow,308,128,180,6,30,3,3
46801,65067,53,2919,53,allow,214,110,104,2,30,1,1
46802,65328,53,23014,53,allow,179,94,85,2,30,1,1
46803,50827,443,7368,443,allow,388366,15919,372447,435,219,158,277
46804,56821,53,11694,53,allow,235,94,141,2,30,1,1
46805,49913,53,6290,53,allow,216,110,106,2,30,1,1
46806,58087,123,31892,123,allow,184,94,90,2,30,1,1
46807,55877,53,52511,53,allow,166,86,80,2,30,1,1
46808,50017,53,60474,53,allow,195,102,93,2,30,1,1
46809,56067,53,20488,53,allow,189,102,87,2,30,1,1
46810,64804,53,31085,53,allow,182,102,80,2,30,1,1
46811,56612,53,50823,53,allow,184,94,90,2,30,1,1
46812,64257,53,1307,53,allow,168,86,82,2,30,1,1
46813,64257,53,50451,53,allow,168,86,82,2,31,1,1
46814,57394,53,17167,53,allow,193,102,91,2,31,1,1
46815,65007,53,7048,53,allow,165,86,79,2,30,1,1
46816,49744,53,33458,53,allow,193,102,91,2,30,1,1
46817,49157,53,4191,53,allow,184,94,90,2,30,1,1
46818,56155,53,9599,53,allow,199,102,97,2,30,1,1
46819,49206,53,44411,53,allow,179,94,85,2,30,1,1
46820,60613,443,54092,443,allow,154465,11473,142992,244,212,101,143
46821,56928,53,51278,53,allow,178,94,84,2,30,1,1
46822,53532,53,52838,53,allow,329,102,227,2,30,1,1
46823,56196,53,38043,53,allow,214,110,104,2,30,1,1
46824,49964,53,63838,53,allow,380,110,270,2,31,1,1
46825,64959,53,63198,53,allow,245,102,143,2,31,1,1
46826,55199,53,53506,53,allow,214,110,104,2,31,1,1
46827,49936,53,6002,53,allow,216,110,106,2,31,1,1
46828,56548,53,54465,53,allow,199,102,97,2,31,1,1
46829,56553,53,46585,53,allow,199,102,97,2,30,1,1
46830,56827,18318,42346,18318,allow,70,70,0,1,5,1,0
46831,47147,443,62760,443,allow,70,70,0,1,5,1,0
46832,63940,3389,63940,3389,allow,3347,1458,1889,15,17,8,7
46833,50072,443,58353,443,allow,827,484,343,8,15,5,3
46834,37248,80,37248,80,allow,7850,1208,6642,16,20,8,8
46835,49882,53,52287,53,allow,441,104,337,4,48,2,2
46836,50091,53,60727,53,allow,183,94,89,2,30,1,1
46837,49845,53,47352,53,allow,194,102,92,2,30,1,1
46838,56219,53,21871,53,allow,211,102,109,2,30,1,1
46839,57018,53,10253,53,allow,177,94,83,2,30,1,1
46840,55983,53,48141,53,allow,255,102,153,2,30,1,1
46841,56041,53,6902,53,allow,185,102,83,2,30,1,1
46842,61456,443,24877,443,allow,9577,1475,8102,30,124,14,16
46843,50818,80,50818,80,allow,514,246,268,9,42,5,4
46844,53634,443,2193,443,allow,2005,1100,905,16,17,9,7
46845,47982,443,20773,443,allow,83558,8567,74991,180,171,92,88
46846,63939,3389,63939,3389,allow,4134,2109,2025,18,17,9,9
46847,51997,53,57972,53,allow,164,78,86,2,30,1,1
46848,56308,53,13825,53,allow,184,94,90,2,30,1,1
46849,55439,53,11568,53,allow,177,94,83,2,30,1,1
46850,64592,53,31524,53,allow,209,110,99,2,30,1,1
46851,56155,53,9723,53,allow,199,102,97,2,30,1,1
46852,45394,53,64814,53,allow,199,94,105,2,30,1,1
46853,55497,53,48989,53,allow,168,86,82,2,30,1,1
46854,65419,53,59811,53,allow,200,102,98,2,30,1,1
46855,49744,53,14742,53,allow,816,102,714,2,30,1,1
46856,49687,53,13204,53,allow,197,102,95,2,31,1,1
46857,60612,443,17628,443,allow,117190,11380,105810,171,212,67,104
46858,56812,49600,3950,49600,allow,3060,1569,1491,12,16,7,5
46859,61454,443,53913,443,allow,8673,1722,6951,30,125,18,12
46860,35372,443,41929,443,allow,269750,10062,259688,285,152,92,193
46861,51808,443,51808,443,allow,1466,856,610,13,27,6,7
46862,57030,53,12910,53,allow,283,101,182,4,38,2,2
46863,56644,443,53305,443,allow,3079,1895,1184,18,16,10,8
46864,49636,53,5352,53,allow,790,110,680,2,30,1,1
46865,49663,53,41171,53,allow,184,102,82,2,30,1,1
46866,50829,443,2487,443,allow,1445207,43930,1401277,1562,219,556,1006
46867,56190,53,16437,53,allow,196,94,102,2,30,1,1
46868,49603,53,17814,53,allow,766,102,664,2,30,1,1
46869,64620,53,58577,53,allow,166,86,80,2,30,1,1
46870,57319,53,46855,53,allow,353,94,259,2,30,1,1
46871,56799,53,3973,53,allow,353,94,259,2,30,1,1
46872,56633,53,60296,53,allow,197,102,95,2,30,1,1
46873,56380,53,35466,53,allow,177,94,83,2,30,1,1
46874,65007,53,25899,53,allow,165,86,79,2,30,1,1
46875,16403,16386,26193,16386,allow,308,128,180,6,30,3,3
46876,47463,53,25330,53,allow,167,78,89,2,30,1,1
46877,51150,53,51368,53,allow,167,78,89,2,30,1,1
46878,55336,53,18020,53,allow,308,94,214,2,30,1,1
46879,49708,53,2580,53,allow,177,94,83,2,30,1,1
46880,55027,53,18719,53,allow,168,86,82,2,30,1,1
46881,49837,53,16345,53,allow,214,110,104,2,30,1,1
46882,50082,53,51299,53,allow,199,94,105,2,30,1,1
46883,58852,443,26155,443,allow,3723,1793,1930,21,69,10,11
46884,57617,53,32772,53,allow,164,78,86,2,30,1,1
46885,45103,80,17939,80,allow,1748,716,1032,19,409,6,13
46886,49513,53,36009,53,allow,200,102,98,2,30,1,1
46887,27005,32036,64099,32036,allow,876,126,750,2,31,1,1
46888,27005,33086,32717,33086,allow,877,126,751,2,31,1,1
46889,6881,32056,50769,32056,allow,509,150,359,2,1199,1,1
46890,56989,53,15263,53,allow,152,78,74,2,30,1,1
46891,39094,443,9909,443,allow,350650,19028,331622,494,83,251,243
46892,57018,53,57758,53,allow,177,94,83,2,30,1,1
46893,49714,53,21823,53,allow,767,102,665,2,30,1,1
46894,56227,53,19451,53,allow,194,102,92,2,30,1,1
46895,55534,53,6633,53,allow,86,86,0,1,30,1,0
46896,56950,53,53864,53,allow,183,94,89,2,30,1,1
46897,50108,53,30433,53,allow,969,86,883,2,30,1,1
46898,55675,53,24009,53,allow,195,102,93,2,30,1,1
46899,64804,53,26105,53,allow,182,102,80,2,30,1,1
46900,56512,53,17535,53,allow,166,86,80,2,30,1,1
46901,65143,53,18193,53,allow,184,94,90,2,30,1,1
46902,56728,53,16534,53,allow,166,86,80,2,30,1,1
46903,64257,53,2954,53,allow,168,86,82,2,30,1,1
46904,49316,53,24928,53,allow,184,94,90,2,31,1,1
46905,57157,53,38785,53,allow,173,94,79,2,30,1,1
46906,50213,53,31929,53,allow,774,102,672,2,30,1,1
46907,56266,53,40991,53,allow,166,86,80,2,31,1,1
46908,56183,53,29912,53,allow,179,94,85,2,31,1,1
46909,55902,53,8610,53,allow,181,94,87,2,31,1,1
46910,49825,53,30889,53,allow,336,110,226,2,31,1,1
46911,56041,53,39211,53,allow,185,102,83,2,31,1,1
46912,27005,32038,32589,32038,allow,868,126,742,2,31,1,1
46913,57018,53,23896,53,allow,177,94,83,2,31,1,1
46914,65143,53,4098,53,allow,184,94,90,2,31,1,1
46915,27005,50019,8990,50019,allow,877,126,751,2,31,1,1
46916,60813,443,34578,443,allow,658,140,518,10,3632,3,7
46917,60027,443,59128,443,allow,25215,5119,20096,55,144,26,29
46918,65122,443,26133,443,allow,5500,1277,4223,17,180,8,9
46919,56710,53,40167,53,allow,195,102,93,2,31,1,1
46920,65235,53,33492,53,allow,209,110,99,2,31,1,1
46921,64332,53,56454,53,allow,195,102,93,2,31,1,1
46922,56728,53,8699,53,allow,166,86,80,2,31,1,1
46923,55325,53,11184,53,allow,210,110,100,2,31,1,1
46924,43560,443,3098,443,allow,8964,2125,6839,34,120,18,16
46925,57470,49294,38558,49294,allow,132,132,0,3,1199,3,0
46926,57470,44046,49985,44046,allow,166,166,0,1,1199,1,0
46927,57470,44172,25895,44172,allow,353,166,187,2,1199,1,1
46928,52936,5228,12223,5228,allow,9201,2130,7071,41,5528,21,20
46929,27005,33084,40774,33084,allow,906,126,780,2,31,1,1
46930,55237,53,51535,53,allow,259,87,172,4,56,2,2
46931,56633,53,46953,53,allow,342,99,243,4,32,2,2
46932,63814,12906,14738,12906,allow,70,70,0,1,5,1,0
46933,56308,53,53406,53,allow,700,282,418,8,81,4,4
46934,27005,32056,54567,32056,allow,886,126,760,2,31,1,1
46935,63813,53455,10491,53455,allow,70,70,0,1,5,1,0
46936,49225,443,49225,443,allow,854266,56622,797644,969,98,420,549
46937,54706,443,10559,443,allow,5612,1051,4561,20,16,11,9
46938,56928,53,11160,53,allow,178,94,84,2,31,1,1
46939,55431,53,1200,53,allow,196,102,94,2,31,1,1
46940,55179,53,2667,53,allow,178,94,84,2,31,1,1
46941,64381,53,50743,53,allow,198,102,96,2,31,1,1
46942,60292,8630,2625,8630,allow,324,250,74,5,3605,4,1
46943,48941,443,29294,443,allow,7437,2128,5309,22,33,13,9
46944,53654,8100,3351,8100,allow,70,70,0,2,8,2,0
46945,53641,16605,52302,16605,allow,70,70,0,1,5,1,0
46946,50017,53,24863,53,allow,300,97,203,4,36,2,2
46947,56391,443,8649,443,allow,13706,5958,7748,78,202,42,36
46948,55174,445,0,0,deny,70,70,0,1,0,1,0
46950,60115,445,0,0,deny,70,70,0,1,0,1,0
46951,10216,11392,0,0,deny,66,66,0,1,0,1,0
46952,41447,64147,0,0,deny,62,62,0,1,0,1,0
46954,24838,39828,0,0,deny,60,60,0,1,0,1,0
46955,14309,56205,0,0,deny,146,146,0,1,0,1,0
46956,55502,445,0,0,deny,66,66,0,1,0,1,0
46957,55498,445,0,0,deny,66,66,0,1,0,1,0
46958,60106,445,0,0,deny,70,70,0,1,0,1,0
46961,52563,17235,0,0,deny,74,74,0,1,0,1,0
46962,60102,445,0,0,deny,70,70,0,1,0,1,0
46963,60099,445,0,0,deny,70,70,0,1,0,1,0
46964,60096,445,0,0,deny,70,70,0,1,0,1,0
46965,55165,445,0,0,deny,70,70,0,1,0,1,0
46966,55497,445,0,0,deny,66,66,0,1,0,1,0
46967,53020,61903,0,0,deny,159,159,0,1,0,1,0
46968,55163,445,0,0,deny,70,70,0,1,0,1,0
46970,64240,50584,0,0,deny,62,62,0,1,0,1,0
46971,55162,445,0,0,deny,70,70,0,1,0,1,0
46972,55161,445,0,0,deny,70,70,0,1,0,1,0
46973,60093,445,0,0,deny,70,70,0,1,0,1,0
46974,55160,445,0,0,deny,70,70,0,1,0,1,0
46975,55158,445,0,0,deny,70,70,0,1,0,1,0
46976,55156,445,0,0,deny,70,70,0,1,0,1,0
46979,60084,445,0,0,deny,70,70,0,1,0,1,0
46980,60086,445,0,0,deny,70,70,0,1,0,1,0
46981,51424,30188,0,0,deny,62,62,0,1,0,1,0
46982,55489,445,0,0,deny,66,66,0,1,0,1,0
46983,55485,445,0,0,deny,66,66,0,1,0,1,0
46984,55484,445,0,0,deny,66,66,0,1,0,1,0
46985,55481,445,0,0,deny,66,66,0,1,0,1,0
46986,542,46783,0,0,deny,62,62,0,1,0,1,0
46987,63814,81,0,0,deny,60,60,0,1,0,1,0
46989,55478,445,0,0,deny,66,66,0,1,0,1,0
46990,38338,443,60739,443,allow,499,425,74,4,0,3,1
46991,53853,443,38658,443,allow,499,425,74,4,0,3,1
46992,53852,443,26865,443,allow,499,425,74,4,0,3,1
46993,38337,443,4269,443,allow,499,425,74,4,1,3,1
46994,55479,445,0,0,deny,66,66,0,1,0,1,0
46995,55476,445,0,0,deny,66,66,0,1,0,1,0
46996,55142,445,0,0,deny,70,70,0,1,0,1,0
46997,55141,445,0,0,deny,70,70,0,1,0,1,0
46998,55137,445,0,0,deny,70,70,0,1,0,1,0
47000,64940,26467,0,0,deny,62,62,0,1,0,1,0
47003,58687,12883,0,0,deny,143,143,0,1,0,1,0
47005,60077,445,0,0,deny,70,70,0,1,0,1,0
47006,60076,445,0,0,deny,70,70,0,1,0,1,0
47007,21844,50584,0,0,deny,146,146,0,1,0,1,0
47008,55473,445,0,0,deny,66,66,0,1,0,1,0
47009,60075,445,0,0,deny,70,70,0,1,0,1,0
47010,32424,50584,0,0,deny,146,146,0,1,0,1,0
47012,55470,445,0,0,deny,66,66,0,1,0,1,0
47013,52699,26467,0,0,deny,62,62,0,1,0,1,0
47014,55469,445,0,0,deny,66,66,0,1,0,1,0
47016,55466,445,0,0,deny,66,66,0,1,0,1,0
47017,55120,445,0,0,deny,70,70,0,1,0,1,0
47019,26851,59858,0,0,deny,146,146,0,1,0,1,0
47020,57853,64147,0,0,deny,62,62,0,1,0,1,0
47021,23531,31573,0,0,deny,146,146,0,1,0,1,0
47023,60074,445,0,0,deny,70,70,0,1,0,1,0
47024,60064,445,0,0,deny,70,70,0,1,0,1,0
47025,60059,445,0,0,deny,70,70,0,1,0,1,0
47027,44098,1433,0,0,deny,60,60,0,1,0,1,0
47028,55116,445,0,0,deny,70,70,0,1,0,1,0
47029,51172,44847,0,0,deny,66,66,0,1,0,1,0
47030,55454,445,0,0,deny,66,66,0,1,0,1,0
47032,55106,445,0,0,deny,70,70,0,1,0,1,0
47033,55107,445,0,0,deny,70,70,0,1,0,1,0
47034,55102,445,0,0,deny,70,70,0,1,0,1,0
47035,55101,445,0,0,deny,70,70,0,1,0,1,0
47036,59459,37807,0,0,deny,66,66,0,1,0,1,0
47037,55099,445,0,0,deny,70,70,0,1,0,1,0
47039,55447,445,0,0,deny,66,66,0,1,0,1,0
47041,17027,1,0,0,deny,62,62,0,1,0,1,0
47045,50624,26467,0,0,deny,66,66,0,1,0,1,0
47046,55445,445,0,0,deny,66,66,0,1,0,1,0
47047,60133,1,0,0,deny,62,62,0,1,0,1,0
47048,55093,445,0,0,deny,70,70,0,1,0,1,0
47049,63956,44512,0,0,deny,145,145,0,1,0,1,0
47050,55437,445,0,0,deny,66,66,0,1,0,1,0
47051,56966,35440,0,0,deny,62,62,0,1,0,1,0
47052,55427,445,0,0,deny,66,66,0,1,0,1,0
47053,57943,1433,0,0,deny,60,60,0,1,0,1,0
47054,55086,445,0,0,deny,70,70,0,1,0,1,0
47056,1025,35447,0,0,deny,62,62,0,1,0,1,0
47058,52618,23718,0,0,deny,146,146,0,1,0,1,0
47059,42034,28189,0,0,deny,145,145,0,1,0,1,0
47060,55079,445,0,0,deny,70,70,0,1,0,1,0
47063,60036,445,0,0,deny,70,70,0,1,0,1,0
47064,60035,445,0,0,deny,70,70,0,1,0,1,0
47065,55078,445,0,0,deny,70,70,0,1,0,1,0
47066,55422,445,0,0,deny,66,66,0,1,0,1,0
47067,55419,445,0,0,deny,66,66,0,1,0,1,0
47068,55417,445,0,0,deny,66,66,0,1,0,1,0
47069,55416,445,0,0,deny,66,66,0,1,0,1,0
47070,55420,445,0,0,deny,66,66,0,1,0,1,0
47071,55421,445,0,0,deny,66,66,0,1,0,1,0
47072,55418,445,0,0,deny,66,66,0,1,0,1,0
47073,55415,445,0,0,deny,66,66,0,1,0,1,0
